x,y
30.14288323656068,89.97958875215258
182.72806401184343,97.31249657605298
105.57278004715273,125.30099983295567
148.32162223611027,196.2150375788172
118.64978867487442,90.27155639090132
41.78501381668453,103.45207873574806
155.38333180498424,199.27545623528715
106.78544914308635,40.12363032975493
164.12988642563295,137.24665631240703
58.97033610235381,59.73357351427455
91.81248413816056,58.418658510354845
178.01935625295758,101.85969072196302
181.87331634050668,106.25192612058784
28.847027900905644,75.51575662405502
92.32712839576574,151.40602616216992
186.02817382386078,189.69772115560193
45.32223531635255,41.24217679836092
38.638573691674985,84.58864358723932
93.93352278113147,190.3834614706008
167.64019441666449,197.03957984594422
73.12648464552629,105.49631899948639
118.36411571433999,173.5415612212893
149.67404735850386,51.28764373503449
138.113675019623,143.49019941721969
80.01611373730806,125.3210387055099
141.27509314359853,106.83325505977079
207.59879951151797,129.33295948868647
209.66429807187703,128.48070659025154
207.18197847803816,158.93247289263783
176.30382921521837,112.9349606175351
51.76655267366873,60.38073078261487
172.68206274593345,93.09124293810325
159.02115792879903,126.02492569914641
157.88136204626215,130.18669986713064
149.62226909277925,210.7378780533186
158.44497652780785,120.6792668655209
156.17715775765234,122.2462024770108
100.71746133627515,112.3953090299151
161.64560066970998,102.22844717019609
68.97933728828524,136.39567145338472
192.79226160164842,126.04172108568889
153.0954384666664,213.59718902755438
141.39460675879138,140.10977284856878
39.729857588589056,89.57886519875794
124.3544685922125,154.47164979559878
50.933757814761634,126.39882697066606
167.49328640901913,161.99158645503303
76.19042588829097,121.89976562781821
171.81892291935958,155.61988234211182
97.20738512857874,129.5514366641118
147.29114150202102,121.59078290627723
68.79017011671277,162.02341304121606
185.57628157401876,163.16446949523544
148.25456625158978,190.3179218790706
148.17420803497444,101.7140995857616
63.68823526935648,41.679903041134835
148.8323328374591,95.96055000899129
121.10082517797898,136.08407543074168
91.84554656561838,89.08056180180594
134.20447656742417,96.86071266067142
48.811038076567044,76.98589697633572
148.76699657871814,109.47856814163727
98.44597399540174,100.30519855928392
69.72328186872997,80.18036303867325
126.32773324536846,190.86792471062427
58.36737440153942,40.90255205179075
167.54310117683593,61.123541052080604
167.39680592973173,61.137589100100676
167.50319980890396,61.08592816384929
103.90116263053731,135.84549056696096
180.21037481390061,82.44419308016023
213.25785091450783,98.95099213906036
204.77914724726384,142.57940352119002
142.7267082125418,111.15338304830631
144.84907494738118,182.93162839282593
186.520060687804,160.74813593875282
210.30039146873213,154.62681739643435
33.16417634566344,107.10576466982525
53.988246560135494,141.8118888603445
53.07446607110249,140.84969766668044
171.1284590132733,127.90562256471468
209.5062005239156,123.2330740607394
160.45832117358884,76.43186721734193
140.123831978502,157.10373580676506
156.46083125389936,111.46295502018296
154.81411189657538,109.46614953629314
94.12448560750705,130.73343515120362
134.88430907812202,102.12115034302607
69.85118897124805,122.38682010758441
157.33651935068482,174.9817075088607
159.5550162256327,148.67618706487
35.29057264710475,92.40297905624297
146.69680107560256,79.82627831173492
102.8747247839313,83.62402122275458
32.079355740370055,64.71283849530121
213.66551783833853,101.43790857096087
214.98134916763408,145.28338712643657
56.70691055886053,52.23682056138371
100.28366150745381,116.99484505164726
39.08950150970877,135.440443648829
144.9879624523785,201.70755871604769
55.95975831019186,50.543509122318845
174.5037785212724,153.11947223843538
71.92458947841129,112.28776003855072
145.44843201770803,128.81359364429193
190.43636782832388,152.78886765533764
81.71375349559906,53.977354076911766
187.96827493574406,123.22229536481018
214.66347031231123,127.70727280804927
121.20560789655451,136.51403751872127
82.51663498339445,141.9363136035576
37.08770873221602,83.39833234386157
154.19987007345188,116.04607678904047
183.33007193755466,162.32470883023953
189.60326392496998,86.66213778490271
183.1209127872841,171.05604227950425
165.3181836370876,95.13754190112323
150.24036065060673,211.20008154720557
206.40750243758805,106.796746111734
76.12104540997862,133.12999787989585
190.0575805752138,193.58945008917948
197.85437767053702,197.432902091496
65.34464956411146,68.03347905087246
159.42007836194932,61.32014442733108
55.59412675948195,117.32946260653313
78.25314837698116,124.90752503769085
163.6162279132461,125.238722495383
193.98378779473717,194.50071374016517
187.99490604169637,89.35471240404141
121.63664530761034,110.23666225616734
66.1746097394718,61.637701919516196
119.83848950903334,171.5414487291098
53.979657255854754,82.54844276290495
171.38088438609947,204.88543583924616
132.40850206316475,107.86185975751661
35.87990975049617,75.41772827471684
100.79243125639303,114.46482490430562
103.67735051080518,114.64895818266844
57.70225746844537,59.04545785106289
207.05946899663445,145.29952948471225
129.73496954340337,97.5536309930815
85.21371116183822,121.7749141544536
206.79066959647906,190.65814719990527
161.29643905667484,109.02334054882246
90.39174021169651,148.7625330898133
134.48052519119858,178.1536327871046
157.52434377741938,118.36114645045787
155.57797652295903,121.80793205404022
204.35479192330456,131.0315827376323
63.24427693643388,111.47721095929458
91.23860724963922,80.92662661015981
136.75674077889963,136.8768786954326
136.05125091867458,118.39595377141197
125.40055640388847,77.09791562616854
145.85523441634052,154.75375415700375
70.55494178854785,121.81481134831463
171.81602429558245,75.39490645266613
181.57354855543835,114.22364236433921
89.47599356057941,126.34887295502057
120.67681186764777,112.75876714268979
67.23399811813245,81.92481953609564
97.95606128607142,111.61788970599926
156.32390058636918,91.6167503473225
179.04912431989575,76.0775130019516
91.61104310653182,49.61505210809459
136.74852512534017,97.3442808140507
111.48979431333709,75.61284176381116
146.77371850857068,176.04006950646152
160.1703663460828,167.18118332302282
211.6112141466481,131.66493738493566
113.1167108484778,111.48224461859473
104.99192701307955,105.50917744848257
60.23572391823387,84.89232242414565
54.335687115302946,56.119841168126186
54.84902592653789,55.833467339674286
190.98005160722562,131.7904699181783
110.6274510754667,196.060050920228
202.05210707835934,146.64701986772815
220.22674457854782,166.32342082943234
203.14387585535374,172.74849135552267
133.63504419095813,77.17717987957639
186.18473147794057,215.8352213245134
164.3128593873876,108.83777465059956
38.241824562181264,79.14234741919957
75.6023782462122,161.63683955646974
183.26485290256943,126.53222423564316
40.70837756087949,73.87554980937735
85.42018482243292,167.97531959309245
85.29875699659311,111.63000417437611
62.585175713347844,110.51158956261986
69.32485963654136,42.92479339571581
93.6432687695081,121.58160360626462
108.66394251091259,129.24980401452325
40.159813011058944,88.38583597184984
154.01123573713255,114.84005725628649
152.12433822527603,115.32221396389832
43.613576525026446,82.23357245556991
97.72071328310864,118.26505986166234
100.84598119933436,129.70126069392737
150.3415061025355,211.22739227689985
156.97233178351095,107.24279666029892
155.3492436696641,103.16980498160183
106.09704331316533,164.9650642870477
29.41466795278888,91.54078925236935
112.84950062946493,96.04691143327472
125.07411688417977,190.64605101824478
95.44639392286476,105.54393279666377
147.04365151572713,158.60177976333446
26.93904076972954,97.44326392247604
144.56777656427508,108.7302044851425
61.296103370465374,139.0314571560137
134.16571879715426,109.30477407647366
208.9580675706501,168.84226779306167
223.3031115394159,145.3696061068239
153.31200669113198,72.17873117060124
63.704214998598374,76.69754048284399
54.262070596728066,82.68802623154394
180.138495338251,206.1728668708953
213.7179381705432,133.49270623729868
217.74536277475448,121.18765771751501
145.05404867673826,53.619411815274596
165.65358744388647,189.43040401054253
46.899267815093594,126.22539430876579
156.10499854349484,128.54067787664195
47.64726727181477,31.12598839220841
44.61370829518455,122.41819042816286
37.015754659630964,108.73456827314766
159.94251533513182,144.54986265906027
180.86417965457036,142.4716524134866
52.0950562639393,41.601959281141866
81.98321627564464,124.49326762986715
165.99132773327034,125.84041273080386
63.3111317756463,65.50491895346546
181.54508982456773,135.6909485643176
149.66663562013258,52.05216707406262
176.25958790414956,54.44391558405135
174.1612880056067,130.64342697068915
60.90949409583905,71.65376381623983
194.4262595173035,175.3118462619199
93.79622712145292,103.01723986924576
169.24382338706639,198.30617557041754
129.3882195094218,164.462787860346
179.6708205082108,137.65954149465765
43.787211548969665,92.81842245387023
43.300637052500306,80.43581114233884
47.98616647787426,124.47931582772281
66.6706740317997,126.8826458445516
65.03801353263006,124.61683915339202
49.31077360378914,25
92.97852215691498,182.99024213113933
78.11631095562032,135.3089554207968
31.338331097112587,94.89659227617607
209.39170488471922,146.07192766129182
136.04081733837387,82.10943837490147
98.75259137764928,137.74541206497491
203.38919853425548,156.99120512887342
86.49857677039708,44.341779075753934
166.35347454142465,90.20032096844602
48.24137325072185,61.60770785480686
32.024921290908495,70.07103118870702
33.32254563960399,69.79899029606733
38.17851307740226,87.81001229675807
125.28288698146004,78.87868376758253
42.43111918794629,82.68618601040018
76.05527222633009,86.96423048977718
130.07055984254077,173.14197144431066
66.40673941750556,53.82091988035175
89.83743702619955,138.2302814625939
158.55328062136263,81.78351904103381
28.18227329578372,88.83790669994104
71.95771051774696,138.7495780099579
171.9832493114303,107.74289985512685
173.50766965727558,183.69657521370723
80.09856466438012,116.59640974394787
210.45293154500325,164.9701460692857
73.44052708702642,133.6259134166712
210.47730342948222,165.11160440758374
88.93364719816309,42.13177357780453
37.558617872242834,100.05548285997624
94.72078153930457,145.92448475444155
182.26517404237651,198.81992835534007
73.75999379140363,157.36628300622374
111.28378288732446,154.34828953177114
96.63607117762506,124.22118631395966
186.7380755599819,125.32604734088237
219.1685763926169,146.6632565469621
59.60280621948752,77.2576414316782
61.59701675132797,68.8039003371647
171.74568471381446,194.29142900832983
174.2160847830404,182.2723325946398
98.21113485010572,182.32865183127603
205.87126236717282,118.57448193058755
220.98048267094543,131.67165630951965
73.0088026515161,64.17067392786618
128.37283832734065,138.6176634126963
156.5507099044003,118.08419364955083
154.12830763477785,125.07193537058647
99.78283633213901,111.62742382244807
160.75200664424247,108.76402721078797
139.9725080986962,116.29544696565435
131.60353852161768,108.91841618248895
98.97609711711085,118.3322079623905
159.3015917867069,108.11363608102347
133.42173292197742,177.2708386661569
158.6453758665167,65.33176492337539
167.90926822697526,208.89867326600253
66.39386611778951,70.29727444384417
40.18724336989098,84.45307549653536
208.314354629675,134.35665349086295
159.74718592385665,105.55280666640513
143.26343049886114,129.41673141768365
142.95704889621314,130.8955661411475
45.671364959272466,122.140059758198
88.54574846222414,47.01928544058994
155.03604843621645,134.2682054559939
154.22469220371974,136.93700156907727
176.1225639904501,127.13699000802268
96.71116897820367,184.47084633502828
106.61718243431861,90.41060665738883
66.12694229772521,74.16456462465898
40.20180575735951,84.39614028629451
29.86608597925555,63.954340148093145
166.75760610335075,103.38415032158248
180.25786109166114,82.05714606570538
104.87577292415777,140.12184785613658
130.9246271498637,100.93161484140663
202.5298151962163,120.24914982168141
185.09549899675116,114.20676420634362
180.88880197161834,88.39581474424448
168.97889237084888,113.23366931741924
82.45085647139338,80.32237960305044
25.3375298194589,76.45540510870798
216.7966922333454,126.80343500760478
174.15619410058662,153.46870809815493
196.98282970366847,142.68894480218182
211.9179887152953,126.70648268715713
121.05071768379499,169.83148290371034
34.4159022656528,86.90288721842836
32.630307392124706,93.1751751164835
174.25152365572725,169.25683342830234
77.10455272023853,46.63233852184583
200.86070343737885,135.83618936553142
214.99079633667236,150.82510338058248
213.5423955963937,119.14662660707994
160.53373601114308,178.51337292170024
74.79170670701579,133.9510454592755
101.65118851300973,154.21346060939268
88.33901637653166,139.68812544179264
169.74469918173023,168.4528492802291
62.893991041014615,71.30999279734364
142.04216677029424,54.252463288069414
96.634326142171,115.54293559314543
59.663490826468504,51.63064093708988
99.80205303554379,111.75943562804419
161.860128135156,110.84090830081794
157.7550747629136,123.79892943017552
98.37767517265327,113.14699028174594
127.25695042959042,109.88169784192493
96.73826365082624,93.33045821236992
99.12763279892977,95.06718809088952
25,79.51298643676171
88.58011367187589,93.04936828249504
29.010011548138444,104.52855035732438
135.49188180200832,191.41139052229903
160.62056950817225,118.70763256550812
98.69075051816897,118.29818432347945
159.01699382129567,109.64062502225686
145.95767998628696,49.64582768931477
168.00265826179444,160.69493891832494
45.39409880694457,101.01895027395234
78.29052144163693,117.15935235226269
220.68679453611549,155.70139489917648
179.53203823817597,213.1257844279486
57.00235172167329,48.9203416774786
43.73878215281107,90.47325694772991
213.9092260264232,154.31088838446638
187.82854954731116,182.867058959723
122.49292887656429,68.92298728411039
130.46212781524173,193.48856901208498
121.06970660012904,170.75448085186378
175.14342592926602,139.323505641298
99.76160284730109,85.39597709178767
145.75887782124943,182.68331018363367
152.40180152664757,132.96904686438828
151.02878631798424,137.6048661375787
144.9256873321669,45.01311330807508
210.6443312962864,138.75771271137376
216.32959819373113,108.30367837492612
174.1616077067586,163.49685655195148
148.38435159837522,131.00961461649928
211.9477475641836,145.49958423706605
131.5343012427796,116.38574677117225
224.73342252285025,144.23288071721194
206.5942398804062,191.63281763381516
171.14929020749508,137.93034466533558
153.1975616712847,76.71760967284911
206.01203744105442,146.93056214251635
167.83883806321418,170.19488423141834
186.8938712596497,201.17069152161227
